SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
531278,ELIXIR      ,XT,Q,35.00,35.00,35.00,35.00,35.00,33.50,1,20,700.00,
531287,NAT PLASTIC ,X ,Q,33.00,33.00,32.40,33.00,33.00,31.85,3,1915,62655.00,
531289,NATFIT      ,X ,Q,51.00,51.00,48.00,50.00,50.00,50.50,7,2078,103848.00,
531297,ARTEFACT PR ,X ,Q,38.10,40.55,38.10,40.40,39.50,38.65,31,13960,562803.00,
531306,DHP INDIA LT,X ,Q,535.00,535.00,521.05,530.00,530.00,527.75,46,1119,593325.00,
531307,SRK INDUS   ,X ,Q,0.88,0.88,0.83,0.83,0.83,0.86,6,13560,11264.00,
531319,MARUTI SEC. ,X ,Q,3.18,3.18,3.18,3.18,3.18,3.18,1,1,3.00,
531335,ZYDUS WELL  ,A ,Q,1343.40,1369.95,1338.55,1356.30,1355.00,1352.35,59,193,261363.00,
531337,JUMPNET     ,X ,Q,57.50,58.80,56.60,57.60,57.50,56.95,144,582385,33517459.00,
531340,BERVIN INV. ,XT,Q,6.40,6.40,6.40,6.40,6.40,6.10,1,200,1280.00,
531344,CONTAIN.CORP,A ,Q,530.80,534.35,525.15,528.15,527.50,531.35,315,7936,4191028.00,
531346,EASTERN TRED,X ,Q,33.20,33.20,31.70,31.70,31.70,33.20,5,105,3344.00,
531349,PANACEA BIOT,B ,Q,132.35,133.80,130.95,132.00,132.15,132.00,34,2308,305260.00,
531352,PEETI SECURT,XT,Q,6.55,6.55,5.94,5.94,5.94,6.25,3,65,395.00,
531358,CHOICE INT. ,X ,Q,49.00,49.00,49.00,49.00,49.00,49.00,1,18,882.00,
531359,SHRIRAM ASSE,X ,Q,175.35,175.35,160.00,170.00,170.00,167.00,4,25,4303.00,
531373,BYKE HOSP   ,B ,Q,22.40,22.50,22.10,22.15,22.15,22.45,39,1683,37636.00,
531396,WOMEN NETWOR,X ,Q,3.86,3.86,3.86,3.86,3.86,3.68,1,1,3.00,
531397,POLYCON INT.,X ,Q,8.55,8.55,8.55,8.55,8.55,8.15,1,500,4275.00,
531400,ALMONDZ GLO ,B ,Q,14.45,14.95,14.35,14.80,14.95,14.50,11,112,1655.00,
531402,LWS KNITWEAR,XT,Q,7.69,7.69,7.69,7.69,7.69,7.84,1,102,784.00,
531404,ZICOM ELECTR,T ,Q,1.20,1.20,1.10,1.10,1.10,1.15,10,2950,3385.00,
531411,TUNI TEXTILE,X ,Q,0.19,0.20,0.19,0.20,0.20,0.20,3,2200,438.00,
531412,RADIX IND   ,XT,Q,81.45,81.75,81.30,81.35,81.35,81.10,17,117,9535.00,
531426,TAMIL.NEWSPR,A ,Q,166.90,167.35,165.00,166.60,167.15,166.90,100,1778,294909.00,
531429,ADVENT COMP.,X ,Q,1.08,1.08,1.08,1.08,1.08,1.08,4,260,280.00,
531431,SHAKTI PUMPS,B ,Q,313.00,331.00,312.40,314.85,313.50,309.70,624,10035,3231967.00,
531439,GOLDSTONE EN,B ,Q,9.11,10.80,9.11,10.80,10.80,10.00,6,88,898.00,
531449,GRM OVERSEAS,X ,Q,184.00,184.00,184.00,184.00,184.00,192.90,1,1,184.00,
531453,MOHIT INDUS.,B ,Q,5.76,5.76,5.76,5.76,5.76,5.67,1,10,57.00,
531454,POLYLINK POL,X ,Q,15.98,15.98,15.00,15.98,15.98,15.99,3,3,46.00,
531471,DUKE OFFSHOR,X ,Q,13.00,13.00,11.25,11.65,11.60,13.35,79,6189,74767.00,
531472,CYBELE IND  ,XT,Q,5.10,5.10,4.90,4.90,4.90,5.00,14,7867,39370.00,
531489,CG-VAK SOFTW,X ,Q,35.70,35.70,32.00,32.65,32.00,32.00,3,6,195.00,
531494,NAVKAR BUILD,X ,Q,27.00,28.00,24.05,27.70,27.70,25.75,230,155708,4027146.00,
531497,MADHUCON PRJ,B ,Q,4.58,4.69,4.40,4.69,4.69,4.58,8,512,2331.00,
531499,SYBLY INDS. ,X ,Q,2.00,2.00,2.00,2.00,2.00,1.96,7,7271,14542.00,
531500,RAJESH EXPO.,A ,Q,699.90,716.00,684.50,709.50,716.00,685.90,742,46164,31827606.00,
531502,ESAAR (I)LTD,X ,Q,1.38,1.38,1.38,1.38,1.38,1.40,5,10020,13827.00,
531508,EVEREADY (I),B ,Q,68.75,72.90,66.25,72.90,72.90,69.45,263,52758,3829948.00,
531512,ORIENT TRADE,X ,Q,4.04,4.04,3.90,4.00,3.90,3.97,72,197786,792577.00,
531518,VIKASPROP   ,X ,Q,5.93,5.93,5.93,5.93,5.93,6.05,54,14893,88315.00,
531524,I.C.S.A. IND,T ,Q,1.07,1.07,1.07,1.07,1.07,1.02,20,8050,8613.00,
531531,HATSUN AGRO ,A ,Q,694.85,703.05,687.05,689.15,689.20,695.90,60,214,148235.00,
531539,RISHABH DIGH,X ,Q,35.00,35.00,29.10,32.30,32.30,31.60,22,2186,67709.00,
531541,AVONLIFE    ,Z ,Q,2.59,2.59,2.35,2.46,2.46,2.47,14,12455,30479.00,
531543,JINDAL WORLD,B ,Q,71.80,71.80,66.20,66.85,66.95,66.80,152,13883,932461.00,
531548,SOMANY CRAM ,B ,Q,378.00,387.70,378.00,381.15,387.70,378.20,64,480,182638.00,
531556,CORAL (I)FIN,B ,Q,12.60,13.50,12.60,13.31,13.50,12.77,31,6906,89702.00,
531592,GENPHARMA   ,XT,Q,14.63,15.30,14.63,14.80,14.80,14.63,4,406,6009.00,
531595,CGCL        ,B ,Q,158.15,159.40,157.00,157.55,159.00,158.00,2416,216834,34321401.00,
531599,FDC LIMITED ,B ,Q,160.20,161.00,159.00,159.80,159.90,159.50,48,1603,256768.00,
531633,LINCOLN PHAR,B ,Q,145.90,146.35,144.00,144.10,144.60,144.10,31,1876,271042.00,
531642,MARICOLTD   ,A ,Q,361.25,365.65,359.55,361.40,361.40,360.30,571,35448,12849811.00,
531651,NATIONAL GEN,XT,Q,25.25,25.25,25.25,25.25,25.25,24.05,1,10,252.00,
531667,RRMETAL     ,X ,Q,25.70,25.70,23.30,23.30,23.30,24.50,5,111,2828.00,
531673,ANKA INDIA  ,XT,Q,23.85,24.90,22.80,24.05,24.50,23.85,41,12801,317578.00,
531680,MAYUR LEATHR,XT,Q,6.75,6.75,6.75,6.75,6.75,7.05,2,500,3375.00,
531686,ADVIK LABORS,X ,Q,1.06,1.06,1.06,1.06,1.06,1.10,1,1,1.00,
531687,KARUTURI GLO,T ,Q,0.68,0.69,0.67,0.68,0.68,0.70,39,2031052,1381993.00,
531688,PRITHVIEXCH ,X ,Q,21.40,23.55,21.40,23.45,23.45,22.50,19,800,17885.00,
531717,VIDHIING    ,B ,Q,59.40,59.40,57.90,58.25,58.00,58.85,76,4093,239527.00,
531719,BHAGIRA.CHEM,X ,Q,445.60,463.90,445.55,449.50,445.80,448.00,18,12101,5588894.00,
531723,STAMPEDE CAP,B ,Q,0.70,0.74,0.70,0.72,0.72,0.71,9,19933,14371.00,
531726,PANCHSHEEL O,X ,Q,53.00,53.00,53.00,53.00,53.00,55.10,1,50,2650.00,
531727,MENON PISTON,X ,Q,18.00,18.00,16.10,16.30,16.30,16.70,45,4639,75865.00,
531737,GREENCREST  ,X ,Q,1.16,1.18,1.14,1.16,1.15,1.16,72,74165,86083.00,
531739,GENNEX LAB  ,X ,Q,3.45,3.45,3.15,3.28,3.34,3.33,92,72770,239593.00,
531744,GINI SILK MI,X ,Q,44.00,47.25,44.00,47.25,47.25,45.00,4,425,18732.00,
531746,PRAJAY ENGS.,B ,Q,6.69,6.99,6.67,6.99,6.99,7.00,15,2705,18273.00,
531761,APOLLOPIPES ,X ,Q,379.25,379.25,365.00,369.30,374.85,375.80,160,3068,1132392.00,
531768,POLY MEDICUR,B ,Q,180.70,182.70,174.20,177.00,177.25,174.10,107,439,77806.00,
531795,ATUL AUTO   ,B ,Q,268.05,268.05,244.60,248.20,248.20,266.75,199,2701,681331.00,
531797,SCANPROJECTS,XT,Q,3.55,3.55,3.55,3.55,3.55,3.39,6,25000,88750.00,
531802,PRERNA INFR ,XT,Q,17.00,18.50,16.95,16.95,18.50,17.80,42,131125,2225607.00,
531814,TIRUPATI SAR,X ,Q,8.80,8.80,7.61,7.99,7.62,8.35,30,9799,79744.00,
531822,RODIUM      ,X ,Q,115.85,116.50,113.00,114.25,114.25,113.80,17,4133,474400.00,
531831,UNISYS SOFT.,X ,Q,4.81,4.81,4.81,4.81,4.81,4.90,7,18066,86897.00,
531834,NATURA HUE C,X ,Q,1.70,1.70,1.65,1.65,1.65,1.72,6,7109,12054.00,
531842,LAHOTI OVER.,X ,Q,12.55,13.05,12.22,13.00,13.00,13.22,40,8513,108310.00,
531845,ZENITH BIRLA,T ,Q,0.36,0.36,0.36,0.36,0.36,0.36,2,1488,535.00,
531859,ORIENTAL VEN,X ,Q,53.50,56.20,51.00,51.25,54.50,53.50,52,13587,705061.00,
531861,JOINDRE CAPI,X ,Q,14.70,15.40,14.50,15.30,15.40,15.00,10,2754,40977.00,
531862,BHARATAGRI  ,X ,Q,105.30,112.90,104.50,107.95,107.95,108.40,42,4477,483414.00,
531867,UNITECH INTE,X ,Q,6.20,6.20,6.20,6.20,6.20,6.39,1,100,620.00,
531869,SACHETA MET.,X ,Q,17.80,17.80,16.55,17.35,17.70,17.30,44,2915,51217.00,
531879,PIONEER DIS.,B ,Q,122.50,122.50,118.80,118.80,118.80,119.95,18,202,24293.00,
531882,KWALITYLTD  ,B ,Q,3.17,3.20,3.02,3.05,3.02,3.17,80,65387,202161.00,
531888,REXNORD ELE.,X ,Q,23.50,23.70,22.70,22.70,22.70,23.25,25,4550,105142.00,
531892,KHANDWALA SE,T ,Q,13.59,14.40,13.59,13.75,13.75,14.30,4,800,11033.00,
531893,SAWACA BUSI ,XT,Q,0.73,0.73,0.73,0.73,0.73,0.74,3,850,620.00,
531900,CCL INTER   ,X ,Q,8.10,8.10,8.10,8.10,8.10,8.10,1,344,2786.00,
531904,GLOBUS CORP ,X ,Q,0.19,0.19,0.19,0.19,0.19,0.19,2,10000,1900.00,
531909,SWAGRUHA    ,XT,Q,5.46,5.46,5.34,5.34,5.34,5.33,27,83,446.00,
531917,TWINSTAR SOF,Z ,Q,1.02,1.02,0.97,1.02,1.02,0.98,5,112,109.00,
531921,AGAR IND COR,B ,Q,116.60,116.60,116.60,116.60,116.60,117.00,1,100,11660.00,
531925,SHANTANU SHE,XT,Q,0.66,0.66,0.66,0.66,0.66,0.63,4,3351,2211.00,
531950,VERTEX SEC. ,X ,Q,1.36,1.59,1.36,1.58,1.59,1.56,7,2083,3280.00,
531952,RIBA TEXTILS,X ,Q,53.90,54.50,51.90,53.25,53.25,53.00,749,80233,4186500.00,
531977,CHARTERLOGIS,XT,Q,3.56,3.86,3.54,3.54,3.54,3.72,25,16472,58383.00,
531978,AMBIKA COTTO,B ,Q,946.90,963.55,925.15,935.55,935.55,937.85,30,276,261680.00,
531979,HIND ALUMIN ,X ,Q,48.80,49.95,46.65,47.00,48.80,49.00,29,945,44919.00,
532007,SHREEVAT.FIN,XT,Q,4.22,4.22,4.21,4.21,4.21,4.43,2,100,421.00,
532015,GRAVITY (I) ,X ,Q,1.70,1.70,1.70,1.70,1.70,1.62,1,200,340.00,
532021,SENBO IND.  ,XT,Q,7.71,7.71,6.99,6.99,6.99,7.35,3,5,37.00,
532022,FILAT FASH  ,XT,Q,2.59,2.59,2.59,2.59,2.59,2.47,1,1,2.00,
532033,JAIN STUDIOS,Z ,Q,3.13,3.13,3.13,3.13,3.13,2.99,1,1,3.00,
532039,ZENOTECH    ,X ,Q,15.95,16.00,15.95,16.00,16.00,15.25,17,5151,82406.00,
532041,HINDUSTN BIO,X ,Q,0.90,0.90,0.90,0.90,0.90,0.90,2,300,270.00,
532051,SWELECT     ,B ,Q,195.50,205.00,188.10,190.40,190.45,197.95,108,2486,477462.00,
532053,WALLFORT FIN,X ,Q,28.00,33.50,28.00,33.50,33.50,28.00,5,2515,82043.00,
532067,KILPEST (I) ,X ,Q,84.00,86.45,80.10,81.70,80.10,84.20,87,5282,441334.00,
532081,KSERASERA   ,B ,Q,0.19,0.19,0.19,0.19,0.19,0.19,4,26105,4959.00,
532092,SAGARPROD   ,X ,Q,7.45,7.55,7.45,7.55,7.55,7.48,106,94170,710670.00,
532097,MUKAND ENGG.,B ,Q,14.40,14.40,13.10,13.15,13.15,13.50,27,3353,44482.00,
532113,BRIJLAXMI LE,X ,Q,0.98,0.98,0.97,0.97,0.97,0.97,15,3101,3017.00,
532123,BSE  INFRA  ,B ,Q,1.25,1.25,1.21,1.22,1.21,1.24,5,3623,4403.00,
532129,HEXAWARE TEC,A ,Q,353.65,368.80,352.05,360.60,360.60,353.40,1505,102368,37086758.00,
532134,BANKBARODA  ,A ,Q,110.65,111.10,108.35,109.55,109.55,110.30,5151,1333844,146278891.00,
532141,ANDHRA CEMEN,B ,Q,2.97,3.00,2.91,2.97,2.99,3.03,46,26734,79195.00,
532143,SKM EGG PROD,B ,Q,29.80,30.05,29.80,29.80,29.80,28.90,6,50,1492.00,
532144,WELCORP     ,A ,Q,123.00,125.20,122.50,123.45,122.90,123.90,197,13478,1670022.00,
532149,BNK OF INDIA,A ,Q,76.75,77.45,74.40,75.40,75.40,76.50,2285,686541,52158196.00,
532150,INDRAPRAST  ,B ,Q,35.90,36.40,35.35,36.10,36.10,35.55,75,7728,278689.00,
532155,GAIL (I) LTD,A ,Q,135.85,137.50,134.20,134.80,134.80,136.65,1304,115844,15757510.00,
532156,VAIBHAVGBL  ,B ,Q,845.50,872.00,845.50,870.20,872.00,845.35,92,1208,1038276.00,
532159,TRESCON     ,X ,Q,62.00,64.50,60.05,63.80,63.80,61.50,11,5875,370007.00,
532160,GUJ.STAT.FIN,T ,Q,1.14,1.14,1.14,1.14,1.14,1.10,3,300,342.00,
532162,JK PAPER    ,B ,Q,116.00,118.00,115.10,115.90,115.80,116.35,349,24580,2856005.00,
532163,SAREGAMA (I),B ,Q,534.10,534.10,520.75,529.00,525.20,529.00,48,546,288545.00,
532166,ALKA SECUR. ,XT,Q,0.20,0.20,0.20,0.20,0.20,0.20,2,130,26.00,
532172,ADROITINFO  ,B ,Q,9.22,9.93,9.22,9.80,9.80,9.46,5,800,7849.00,
532173,CYBERTECH   ,B ,Q,46.00,46.00,45.00,45.25,45.40,46.00,29,806,36633.00,
532174,ICICI BANK  ,A ,Q,410.10,413.95,405.30,409.05,409.05,408.55,5760,727187,296985064.00,
532175,CYIENT      ,A ,Q,487.00,493.90,483.85,487.15,489.00,487.10,170,3600,1755227.00,
532178,ENGINRS.(I) ,A ,Q,103.00,105.30,103.00,104.15,103.75,103.40,569,74234,7751873.00,
532179,CORPN.BANK  ,A ,Q,24.00,24.35,23.80,24.10,24.10,23.90,70,8510,205529.00,
532180,DHANALAK.BNK,B ,Q,15.40,15.40,14.70,14.80,14.80,15.25,94,39216,590028.00,
532181,GUJ.MINERAL ,A ,Q,70.75,71.05,70.45,70.90,71.00,70.75,45,2459,173986.00,
532183,GAYATRI SUGR,XT,Q,2.17,2.17,2.17,2.17,2.17,2.28,4,200,434.00,
532187,INDUSIND BNK,A ,Q,1363.00,1419.70,1363.00,1392.20,1392.20,1361.45,11821,209850,293723568.00,
532189,INDIA TOURIS,B ,Q,199.95,207.00,198.85,204.20,206.90,194.10,492,7048,1427120.00,
532209,J & K BANK  ,A ,Q,39.90,39.90,37.75,37.85,37.80,38.60,283,38028,1466265.00,
532210,CITY UNION  ,A ,Q,197.80,200.10,195.80,197.00,196.30,196.10,75,1873,369377.00,
532212,ARCHIES LTD ,B ,Q,18.35,18.90,17.75,18.10,18.10,18.50,63,5742,106865.00,
532215,AXIS BANK   ,A ,Q,712.00,725.85,706.55,723.30,723.30,711.10,3562,163417,117395372.00,
532216,HB STOCKHOL.,B ,Q,7.50,8.00,7.50,8.00,8.00,7.50,4,31,240.00,
532217,SIEL FINANCL,XT,Q,6.25,6.25,6.25,6.25,6.25,6.36,1,10,62.00,
532218,SOUTH IND.BK,A ,Q,12.65,12.85,11.98,12.35,12.35,12.55,1986,568486,7100067.00,
532219,ENERGY DEV. ,B ,Q,6.00,6.23,5.86,5.86,5.86,6.05,9,2388,14263.00,
532221,SONATA SOFT.,A ,Q,325.05,330.40,325.00,329.15,328.55,327.65,403,6480,2122914.00,
532230,BENGAL TEA &,X ,Q,31.00,31.55,31.00,31.55,31.55,32.25,2,55,1732.00,
532234,NAT.ALUM    ,A ,Q,45.50,45.90,44.70,45.00,45.00,45.50,763,275911,12486446.00,
532240,INDIA NIPPON,B ,Q,370.00,370.00,354.75,363.80,368.70,366.55,88,888,319575.00,
532256,NALWA SONS  ,B ,Q,986.15,986.15,986.15,986.15,986.15,994.85,1,20,19723.00,
532259,APAR INDUS. ,B ,Q,525.10,529.65,520.35,525.25,525.00,525.15,29,352,185152.00,
532268,ACCELYA     ,B ,Q,830.00,831.00,830.00,830.10,831.00,830.35,5,94,78029.00,
532271,CYBERMATE   ,X ,Q,1.75,1.80,1.71,1.71,1.71,1.70,14,3130,5447.00,
532275,LANDMARC LEI,X ,Q,0.60,0.63,0.60,0.63,0.63,0.60,31,31190,19349.00,
532276,SYNDICATE BN,A ,Q,34.30,35.45,33.30,35.10,35.10,35.55,554,119596,4161808.00,
532281,HCL TECHNO  ,A ,Q,1022.00,1026.80,1003.30,1011.90,1011.90,1021.15,1271,35574,36097297.00,
532282,CASTEXTECH  ,T ,Q,0.58,0.60,0.56,0.60,0.60,0.58,6,2655,1569.00,
532284,TCFC FINANCE,X ,Q,25.00,26.95,25.00,25.60,25.60,26.00,13,887,23657.00,
532285,GEOJITFSL   ,B ,Q,27.55,27.95,27.55,27.65,27.70,27.75,28,2317,64138.00,
532286,JINDAL STE  ,A ,Q,136.00,136.85,132.85,134.65,134.65,135.30,3887,827789,111592902.00,
532296,GLENMARK PHA,A ,Q,418.00,430.85,415.05,426.05,426.05,417.85,1146,46085,19453718.00,
532300,WOCKHARDT   ,A ,Q,326.05,330.45,319.35,321.75,321.75,325.40,911,39462,12754779.00,
532301,TATA COFFEE ,B ,Q,73.45,75.15,70.10,73.35,73.35,73.30,789,75870,5572206.00,
532305,IND-SWIFT LA,B ,Q,33.05,33.05,31.50,31.60,31.50,32.75,47,3096,98484.00,
532309,GEPIL       ,B ,Q,840.00,851.95,781.85,793.30,798.05,828.50,385,1786,1444136.00,
532310,SHREE RAMA  ,T ,Q,4.90,5.20,4.90,5.20,5.20,5.10,7,2253,11069.00,
532313,MAHINDRALIFE,A ,Q,395.35,397.15,385.25,391.70,394.40,390.85,161,712,277446.00,
532321,CADILA HEALT,A ,Q,228.60,235.00,227.20,230.00,231.40,229.45,834,56565,13093638.00,
532323,SHIVA CEMENT,X ,Q,11.60,11.83,11.40,11.44,11.41,11.61,76,46952,542091.00,
532326,INTENS TECH ,B ,Q,25.10,30.00,25.10,26.30,25.95,26.10,64,5545,145965.00,
532330,BIOPAC INDIA,XT,Q,4.77,4.77,4.34,4.50,4.50,4.56,12,1506,6695.00,
532331,AJANTA PHARM,A ,Q,895.00,907.20,867.95,882.40,882.40,891.30,419,4788,4232822.00,
532333,HB PORTFOLIO,X ,Q,16.50,17.55,15.30,17.10,17.50,16.25,24,841,14216.00,
532334,HB ESTATE DE,X ,Q,11.60,11.70,11.55,11.60,11.60,12.15,8,2537,29430.00,
532339,COMPUCOM SOF,B ,Q,8.30,8.30,8.10,8.10,8.10,7.95,3,581,4734.00,
532341,IZMO        ,B ,Q,31.10,31.10,29.40,29.75,29.75,31.85,56,4249,126627.00,
532343,TVS MOTOR L ,A ,Q,360.00,367.00,355.90,363.75,363.75,359.65,1035,76000,27618101.00,
532344,SOFTSOL (I) ,X ,Q,23.10,23.10,23.10,23.10,23.10,22.00,2,47,1085.00,
532345,GATI LTD.   ,B ,Q,58.45,59.30,53.65,54.60,54.60,58.15,658,75326,4184358.00,
532348,SUBEX LTX   ,B ,Q,5.75,5.76,5.62,5.66,5.65,5.70,225,66240,375756.00,
532349,TRANSPORT CO,B ,Q,272.10,275.85,271.10,274.85,274.65,275.45,21,412,112610.00,
532350,PADMALAYA TE,XT,Q,1.43,1.50,1.36,1.50,1.50,1.43,9,6817,10058.00,
532351,AKSH OPTIFIB,B ,Q,9.50,9.75,9.05,9.08,9.10,9.09,109,36651,336298.00,
532354,VIRGOGLOB   ,X ,Q,1.62,1.62,1.62,1.62,1.62,1.55,6,1055,1709.00,
532356,TRIVENI ENGG,B ,Q,63.45,63.50,60.50,61.00,60.50,62.90,323,25739,1590338.00,
532357,MUKTA ARTS  ,B ,Q,37.80,39.35,36.40,38.90,38.90,37.75,24,361,13936.00,
532362,NAGPUR POWER,X ,Q,31.40,31.75,31.10,31.35,31.10,32.70,9,2615,82022.00,
532365,DYNACONS SYS,B ,Q,28.25,29.50,27.75,27.80,27.80,29.15,37,2453,68985.00,
532366,PNB GILTS   ,B ,Q,36.00,36.10,35.05,35.20,35.05,35.65,80,14931,532038.00,
532368,BCG         ,B ,Q,3.22,3.50,3.22,3.30,3.30,3.35,92,136026,460304.00,
532369,RAMCO INDS. ,B ,Q,175.00,176.20,172.75,175.50,175.50,171.45,30,1166,202777.00,
532370,RAMCO  SYSTM,B ,Q,206.25,206.25,202.40,204.10,204.60,206.65,25,450,92326.00,
532371,TATA TELESER,T ,Q,3.12,3.12,2.85,3.06,3.05,2.99,287,182176,530241.00,
532372,VIRINCHI    ,X ,Q,55.95,56.80,55.95,56.60,56.55,56.50,60,6092,344660.00,
532373,WEPSOLN     ,X ,Q,17.95,17.95,16.90,17.50,17.50,17.90,10,24728,424047.00,
532374,STER TECH   ,A ,Q,147.00,153.90,145.00,149.55,149.55,149.30,3685,217396,32615276.00,
532376,MRO-TEK     ,T ,Q,24.45,26.35,24.45,25.65,26.35,25.10,11,542,13562.00,
532380,BABA ARTS   ,X ,Q,3.00,3.48,2.88,3.33,3.33,3.00,24,1612,5184.00,
532382,BALAJI TELE.,B ,Q,57.05,57.25,55.50,55.80,55.80,55.45,128,4348,244810.00,
532384,TYCHE INDS  ,X ,Q,52.00,52.00,45.00,46.35,48.00,48.00,59,4500,210597.00,
532386,CALIFORN.SOF,B ,Q,17.40,17.85,17.00,17.83,17.85,17.19,31,4414,76575.00,
532387,PRITISHN COM,B ,Q,15.35,15.90,15.05,15.15,15.15,15.20,12,2392,36872.00,
532388,INDIAN OVER.,A ,Q,11.44,11.50,11.30,11.37,11.36,11.39,97,44265,503807.00,
532390,TAJ GVK HOTL,B ,Q,180.45,185.35,175.90,179.45,179.45,178.95,289,6892,1245349.00,
532391,OPTO CIRCUIT,B ,Q,3.61,3.61,3.24,3.30,3.30,3.58,259,82502,279412.00,
532395,AXISCADES   ,B ,Q,71.40,71.85,60.75,65.30,68.00,71.10,333,37308,2551328.00,
532398,UMESL       ,B ,Q,1.67,1.67,1.67,1.67,1.67,1.75,2,200,334.00,
532400,BSOFT       ,A ,Q,75.00,76.25,74.40,75.15,75.35,75.10,462,51206,3843300.00,
532404,SAVEN TECHNO,X ,Q,19.55,19.55,18.00,19.00,18.45,18.25,76,13794,261526.00,
532406,AVANTEL LTD ,X ,Q,221.00,229.95,221.00,227.90,229.95,227.00,9,169,37823.00,
532407,MOSCHIP     ,X ,Q,14.65,14.65,13.05,14.05,14.05,14.55,125,75113,1039234.00,
532408,MEGASOFT LTD,T ,Q,6.50,6.50,6.50,6.50,6.50,6.73,11,1305,8482.00,
532410,TRANSCORP IN,X ,Q,16.10,16.50,14.60,16.40,16.10,15.85,17,972,15594.00,
532411,VISESH INFO.,B ,Q,0.19,0.19,0.19,0.19,0.19,0.19,3,4010,761.00,
532413,CEREBRA INTE,B ,Q,23.50,23.75,22.65,23.10,23.10,23.40,276,85044,1968832.00,
532416,MID-DAY MULT,B ,Q,12.55,13.55,12.55,13.55,13.55,12.54,2,51,690.00,
532418,ANDHRA BANK ,A ,Q,21.55,22.15,21.55,21.80,21.80,22.15,124,34965,767815.00,
532419,SMARTLINK   ,T ,Q,84.45,84.45,84.45,84.45,84.45,81.00,1,5,422.00,
532424,GODREJ CONS ,A ,Q,615.50,624.00,608.80,616.60,616.60,616.35,719,22487,13839153.00,
532425,GENUSPRIME  ,X ,Q,1.92,1.92,1.92,1.92,1.92,2.02,2,100,192.00,
532430,BF UTILI    ,B ,Q,222.40,222.40,203.85,205.30,205.30,223.10,4978,157981,33551357.00,
532432,UNITD SPR   ,B ,Q,580.10,592.15,573.65,583.00,583.00,580.10,1070,39976,23357830.00,
532439,OLECTRA     ,B ,Q,189.75,194.50,186.50,188.65,188.65,184.75,180,7664,1459474.00,
532440,MPS LTD     ,B ,Q,455.00,497.70,455.00,482.70,482.00,447.70,126,1323,629942.00,
532443,CERA SANITAR,A ,Q,2544.50,2648.20,2524.50,2563.40,2524.50,2537.15,81,220,565377.00,
532454,BHARTI ARTL ,A ,Q,334.00,343.25,334.00,338.95,337.85,338.75,2021,154375,52585111.00,
532456,COMPUAGE INF,B ,Q,12.00,12.25,11.70,11.96,11.99,12.25,22,5546,66574.00,
532457,GULSHAN POLY,B ,Q,39.00,39.10,34.20,34.90,34.60,35.45,81,4117,145735.00,
532459,AUNDEFAZE   ,X ,Q,20.70,20.80,18.90,18.90,18.90,19.85,10,622,12260.00,
532460,PONNI SUG(ER,B ,Q,112.00,112.00,105.00,106.55,105.55,110.00,21,294,32173.00,
532461,PUNJAB NATIO,A ,Q,68.40,69.00,65.65,66.05,66.05,68.20,4566,1821726,121632077.00,
532466,ORACLE FIN  ,A ,Q,3266.65,3314.00,3254.35,3296.95,3300.00,3237.50,159,672,2213334.00,
532468,KAMAHOLDING ,B ,Q,4800.00,4895.00,4775.00,4782.75,4775.00,4782.60,11,157,754432.00,
532475,APTECH LTD  ,B ,Q,127.85,131.55,125.30,129.75,130.00,129.55,1339,51571,6633003.00,
532477,UNION BANK L,A ,Q,70.90,71.65,69.40,69.95,69.95,70.70,1401,527042,37022461.00,
532478,UNITED BREWA,A ,Q,1419.90,1419.90,1378.85,1401.80,1403.00,1373.05,726,17418,24423966.00,
532479,ISMT LTD    ,B ,Q,5.06,5.06,4.86,4.86,4.86,4.92,16,16100,79397.00,
532480,ALLAHABAD BK,A ,Q,40.10,40.85,39.30,40.40,40.40,39.80,605,303292,12108664.00,
532481,NOIDA-TOLL B,B ,Q,3.22,3.22,3.02,3.14,3.15,3.08,11,1926,5952.00,
532482,GRANULES (I),A ,Q,85.90,86.00,84.50,85.05,84.55,86.25,508,38287,3252187.00,
532483,CANARA BANK ,A ,Q,248.00,250.05,235.70,239.15,239.15,248.65,6222,696439,167884874.00,
532485,BALMER LA.IN,B ,Q,438.80,439.55,432.65,438.45,439.55,435.20,141,3306,1441199.00,
532486,POKARNA LTD ,B ,Q,128.00,129.35,126.00,128.20,128.20,127.45,9,297,37901.00,
532488,DIVI'S LAB. ,A ,Q,1607.45,1649.95,1607.45,1641.20,1649.95,1605.05,928,19514,31932287.00,
532493,ASTRA MICRO ,B ,Q,80.60,80.60,77.00,79.95,79.80,80.90,172,6499,514777.00,
532497,RADICOKHAIT ,A ,Q,303.00,309.75,293.65,303.40,309.00,305.05,2062,55479,16615813.00,
532498,SHRMCITYUN  ,A ,Q,1436.65,1436.65,1431.65,1431.65,1431.65,1429.40,4,6,8614.00,
532500,MARUTISUZUK ,A ,Q,5795.00,5844.95,5701.00,5760.35,5760.35,5766.60,5983,46350,267025447.00,
532503,RAJAPAMILLS ,X ,Q,764.00,765.50,750.00,762.15,763.95,763.95,144,2201,1673033.00,
532504,NAVIN FLUORI,A ,Q,602.80,619.00,586.20,592.30,592.30,595.70,599,5925,3586776.00,
